0,0.0,0.0040035247802734375
0,0.0,0.004996061325073242
0,0.0,0.006000518798828125
0,0.0,0.006999492645263672
0,0.0,0.007997751235961914
0,0.0,0.008997678756713867
0,0.0,0.010000467300415039
0,0.0,0.010999202728271484
0,0.0,0.010999202728271484
0,0.0,0.01200103759765625
0,0.0,0.012998342514038086
0,0.0,0.01399993896484375
0,0.0,0.014999866485595703
0,0.0,0.015997886657714844
0,0.0,0.017000198364257812
0,0.0,0.01799750328063965
0,0.0,0.018996477127075195
0,0.0,0.01999974250793457
0,0.0,0.020999908447265625
0,0.0,0.023050785064697266
0,0.0,0.024013042449951172
0,0.0,0.02499699592590332
0,0.0,0.025999069213867188
0,0.0,0.02699589729309082
0,0.0,0.027996063232421875
0,0.0,0.029009342193603516
0,0.0,0.029996633529663086
0,0.0,0.030999422073364258
0,0.0,0.03204679489135742
0,0.0,0.03299903869628906
0,0.0,0.03399777412414551
1,0.001,0.03699684143066406
0,0.0,0.03799629211425781
0,0.0,0.039000749588012695
0,0.0,0.039000749588012695
0,0.0,0.04000377655029297
0,0.0,0.04099631309509277
0,0.0,0.04199624061584473
0,0.0,0.042999267578125
0,0.0,0.04399728775024414
0,0.0,0.0449984073638916
0,0.0,0.0449984073638916
0,0.0,0.04599809646606445
0,0.0,0.0480191707611084
0,0.0,0.048996686935424805
0,0.0,0.0500032901763916
0,0.0,0.05200600624084473
0,0.0,0.05299687385559082
0,0.0,0.05399894714355469
0,0.0,0.05499625205993652
0,0.0,0.05599832534790039
0,0.0,0.05699968338012695
0,0.0,0.05799603462219238
0,0.0,0.05799603462219238
0,0.0,0.05899786949157715
0,0.0,0.05999636650085449
0,0.0,0.06099677085876465
0,0.0,0.06203126907348633
0,0.0,0.06301188468933105
0,0.0,1.0753984451293945
0,0.0,1.543774127960205
0,0.0,1.6460719108581543
0,0.0,1.744905948638916
0,0.0,1.8471131324768066
0,0.0,1.945664644241333
0,0.0,2.0478219985961914
0,0.0,2.145920515060425
0,0.0,2.2487502098083496
0,0.0,2.346440315246582
